TOTLGIVE,DWEL_VAL,AVE_INC,WESBROOK,PARENT,CHILD,SPOUSE,SEX,FACSTAFF,ATHLTCS,OTHERACT,PROV,MARITAL_D,MARITAL_G,MARITAL_M,MARITAL_S,MARITAL_U,MARITAL_W
0.08010020989911301,0.18295903778617897,0.06200523362024983,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
1.4186729604158e-4,0.0678043859985799,0.12655047371395028,N,N,N,N,F,N,N,N,SK,0,0,0,0,1,0
0.056962943617422594,0.12519430424686714,0.11312080665777939,Y,N,N,N,M,N,N,N,ON,0,0,0,0,1,0
0.032239343025449056,0.23555551824061102,0.1752823905685116,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.19016928457656068,0.09781767910337223,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
1.9023114696484593e-4,0.09845168301061237,0.048271094945771136,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.21537006563165673,0.09128388275374007,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.11212614423612044,0.07507831229461881,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.9023114696484593e-4,0.4430454671937669,0.20563903381006457,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
6.126087783613682e-5,0.19803800687021436,0.12626520300850874,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.01512498831206936,0.20307432497265349,0.08390250325044026,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.1395194448175939,0.08033936241997333,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
8.028399253262142e-4,0.16062844230363277,0.09247982532655266,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
6.416270889153278e-4,0.2690753996430559,0.1291892277392845,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.016524315732115855,0.18562712295380837,0.0964105264890308,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.2463591941891036,0.058897428723468453,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.04939238881956737,0.24726654704561593,0.19988150293773968,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0483606266665377,0.1591561678404882,0.12282823960544867,Y,N,N,N,F,N,N,N,ON,0,0,0,0,1,0
7.738216147722546e-5,0.194147724001612,0.10417043827455111,N,N,N,N,F,Y,N,N,BC,0,0,0,0,1,0
6.416270889153278e-4,0.2098731744996066,0.16392916508944883,N,N,N,N,F,N,N,N,ON,0,0,0,0,1,0
1.0962472875940274e-4,0.2468149695829895,0.1985429250122063,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
9.640527617371006e-4,0.11092793471377305,0.04440622548454875,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
4.804142525044414e-4,0.3375748431173118,0.25921780966957975,N,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.0506885400243109,0,0.25909986120482986,Y,Y,N,Y,M,Y,N,N,BC,0,0,0,0,1,0
0.009669545927924966,0.15283528277264963,0.13705611603934542,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.17875450977758162,0.11003768864896891,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.40029793317852963,0.07688045511649468,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
2.708375651702891e-4,0.2346295745456639,0.12460843852690597,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
9.35034451183141e-5,0.13271759676831257,0.06273761129671994,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.08254092383273523,0.06985840698254911,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.041925010237015115,0.09879411426049244,0.06035944108885634,Y,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.0032855176060538646,0.09796592239344451,0.0664049856541751,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.006445289199707238,0.17344652555220788,0.13344634442048903,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.006445289199707238,0.18726551555393503,0.0819083512999018,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.36199480895814545,0.21267479688177174,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.013941686092813455,0.12934066092229748,0.11452795927212082,Y,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.01611805938436042,0.385934411522002,0.29524146519423095,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.006445289199707238,0.24980389663973593,0.07532518117432783,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.027080532260300695,0.4770109290141818,0.12499519977178343,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.005113671170953316,0.19757623443167208,0.19325718799888086,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.39968083728338677,0.19195701189908002,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0080574175638161,0.15762932027097046,0.11152987387743235,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.01611805938436042,0.06900859256558368,0.10541026864820087,Y,N,N,N,M,N,N,N,AB,0,0,0,0,1,0
3.1920141609355503e-4,0.07527310541365215,0.09633097985001345,N,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
2.9018310553959548e-5,0.07517835210808113,0.04593132656364005,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.0962472875940274e-4,0.2993100999827285,0.1573542239265318,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0038658838171330553,0.2626705559500278,0.11118151445828739,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.025790829569013605,0.10764695158226026,0.1666337508160388,Y,N,N,Y,M,N,N,N,ON,0,0,1,0,0,0
7.738216147722546e-5,0.19074260204571186,0.07841652814579528,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.22874107639755129,0.07158374615295995,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
9.35034451183141e-5,0.6918466579669539,0.4011290136765359,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.007267474665402758,0.33260869043735247,0.2746526006264984,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
2.9018310553959548e-5,0,0.1455429195262312,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0.09923189852040915,0.16115051869894614,N,N,N,N,M,N,N,N,QC,0,0,0,0,1,0
3.1920141609355503e-4,0.17466932295764648,0.11134335072387441,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.010859296660637306,0.15449826325586752,0.044156613617287406,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.22465708898654743,0.2160239846831575,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.05222973474039897,0.09592752691473642,0.07006687403652562,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.0962472875940274e-4,0.22808020207641674,0.06489634250039773,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
9.640527617371006e-4,0.1280476980943791,0.15779310193490342,N,N,N,Y,M,N,N,N,ON,0,0,0,0,1,0
0.005639225017652806,0.29860124930434284,0.19635127795790064,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
7.738216147722546e-5,0.157222720643267,0.11891948234338913,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
3.9980783429899823e-4,0.14657496785584065,0.1783545366271128,N,N,N,Y,F,N,N,N,ON,0,0,0,0,1,0
3.1920141609355503e-4,0.11158700992151067,0.1920804463389345,N,N,N,Y,M,N,N,N,AB,0,0,0,0,1,0
6.416270889153278e-4,0.21260782686292196,0.11227048051655941,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.016924123566414852,0.07226378840507398,0.13101880043668362,Y,N,N,N,M,N,N,N,SK,0,0,0,0,1,0
1.5798857968266864e-4,0.23602748565506917,0.23885661306868988,N,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
3.1920141609355503e-4,0.14562023834654284,0.10153717022432152,N,Y,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.07196513558118559,0.11411376815172013,N,N,N,N,M,N,N,N,ON,0,0,0,0,1,0
0.006816078723452276,0.20184912874935232,0.11405890840067368,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.0962472875940274e-4,0.13042552630063906,0.1455429195262312,N,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
1.5798857968266864e-4,0.35577167571820606,0.22860606858566077,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.014505931020251557,0.1355523997773897,0.09966370972608526,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.03143327884339463,1,0.3714224584848834,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.9023114696484593e-4,0.1842190168684872,0.17241048260122996,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
1.2574601240049137e-4,0.21248608685639717,0.1426764975340542,N,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.2226576742981059,0.08455259130034068,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
1.2574601240049137e-4,0.36366678500834787,0.14034221512702774,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
2.547162815292005e-4,0.16945429292444683,0.07462023337338095,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
4.804142525044414e-4,0.08013251069872766,0.0935934782727956,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0,0.0505724615021697,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
9.640527617371006e-4,0.25010734709934945,0.133956540105221,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
4.804142525044414e-4,0.26432993820645184,0.19933564841482748,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
6.126087783613682e-5,0.17795630313381566,0.11355968466615099,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0.28947074881498397,0.1465934837587707,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.03868785648188451,0.1676791677061544,0.18369787637903698,Y,N,N,N,M,N,N,N,ON,0,0,1,0,0,0
2.3859499788811184e-4,0.13051488226601932,0.07223383420286039,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
4.804142525044414e-4,0.28433547947571436,0.16223674176966585,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0033338814569771305,0,0.25909986120482986,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
1.0317621530296728e-4,0.19805959623097738,0.08358431669437084,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.001254235867276696,0.17667833291753823,0.1459104798582424,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.01763346004662275,0.19900173194649676,0.18203288293477723,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0.1716312201347176,0.07031374291623464,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.017730187748469284,0.257620444644879,0.14797594948514123,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
8.028399253262142e-4,0.08283597842982977,0.0859460289769205,N,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.30290292943637376,0.08870273146700461,N,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.0032210324714895097,0.1261754207526531,0.10459285835760877,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.5439175574276996,0.4045604911044914,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.013377441165375353,0.16436160260223762,0.11882622076661016,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.12710436296992841,0.05722146332899941,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
2.9018310553959548e-5,0.14790151413383484,0.13194867321692094,N,N,N,N,M,N,Y,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.19987550135293328,0.13582177164080028,N,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
2.9018310553959548e-5,0.10172606939300313,0.0396910298821064,N,N,N,N,M,N,Y,N,BC,0,0,0,0,1,0
0.0483606266665377,0.2943733328215855,0.11449778640904527,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.032239343025449056,0.6885710721756318,0.37300241931502115,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.02417870120490474,0.22854677215068414,0.1293565499799762,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.07728991153159723,0.026294278676563365,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.12912656642806425,0.19814519181711954,Y,N,N,Y,M,N,N,N,ON,0,0,0,0,1,0
0.020954444476687012,0.21594098428294536,0.1295046713078016,Y,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.0032210324714895097,0.08506927785987066,0.0795658399302184,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.0026567875440514075,0.15510336506169758,0.09355233345951076,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.3009107112015199,0.15313825205861215,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
2.547162815292005e-4,0.10212727168051584,0.07348737951427177,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.39549849834001805,0.36325932752917167,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.10889553627972136,0.08460196507628248,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.10500465370665336,0.08904560491104492,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
4.513959419504819e-5,0.21239853000441383,0.1771339071663293,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.004510735162776601,0.5072726160548082,0.45481202306303936,Y,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
6.126087783613682e-5,0.06677769195340537,0.04171261170816807,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
6.126087783613682e-5,0.23558070582816787,0.09012085603155533,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0.16055647776775606,0.0644656934546831,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
4.804142525044414e-4,0.5439175574276996,0.4045604911044914,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0,0.06197231776962196,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.17782316874244372,0.15862697015080945,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.2413000873169702,0.0883598580229643,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
6.126087783613682e-5,0.23932526051161987,0.08257215428756384,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0.07774808574334569,0.12877503661888381,N,N,N,Y,F,N,N,N,AB,0,0,1,0,0,0
6.126087783613682e-5,0.1493216143084688,0.1314796223454738,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
4.513959419504819e-5,0.08853137174000653,0.06933723934760784,N,N,N,N,M,N,N,N,ON,0,0,0,0,1,0
3.1920141609355503e-4,0.16477060104780364,0.0663199530400531,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.2757716997063847,0.09473730408211407,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.01611805938436042,0.36199480895814545,0.21267479688177174,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.3840159569364217,0.22739366808753422,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0.5296667802107121,0.45946138696422595,N,N,N,N,M,N,N,N,ON,0,0,0,0,1,0
7.738216147722546e-5,0.16073458999405094,0.06222467262443563,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0.06079743902204993,0.14518633114442928,N,N,N,Y,M,N,N,N,SK,0,0,0,0,1,0
6.126087783613682e-5,0.1372825471607592,0.14808841197478645,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.014667143856662443,0.3363700368458424,0.16951937372108206,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0026567875440514075,0.19757623443167208,0.19325718799888086,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.21239853000441383,0.1771339071663293,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.006445289199707238,0.22926941603177953,0.10589577744496195,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0080574175638161,0.09592752691473642,0.07006687403652562,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0.1734639169817114,0.1533275181997224,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.00676771487252901,0.32942366002034196,0.11802801138888432,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
1.0962472875940274e-4,0.18372006275307529,0.11894691221891235,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.006445289199707238,0.12077628144850218,0.1455429195262312,Y,N,N,N,F,N,N,N,SK,0,0,0,0,1,0
0.046506679047812506,0.1687724289470149,0.08171359918368691,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.008379843236637874,0.12820242184651404,0.18178875704262054,Y,N,N,N,F,N,N,N,AB,0,0,0,0,1,0
0.00463970543190531,0.0749948425415955,0.0799690591004098,Y,N,N,N,F,N,N,N,ON,0,0,0,0,1,0
0.053197011758864286,0.6181669673185054,0.348589830099351,Y,N,N,N,F,N,N,N,BC,0,0,0,0,0,1
0.0032210324714895097,0.21260782686292196,0.11227048051655941,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
1.289702691287091e-5,0.18700224529351936,0.17431137297498944,N,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.47412275230766276,0.2889517947367555,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.009830758764335852,0.2025411877027001,0.14325526790759424,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.22959745437448426,0.10995814200995156,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.2145802548504097,0.11785246018553568,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.006445289199707238,0.16098226793835999,0.12586198383831734,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
1.2574601240049137e-4,0.2687917394308085,0.07919005063555022,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.001608904107380646,0.10880977854113492,0.1455429195262312,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.032239343025449056,0.4117564864035004,0.30208796212482786,Y,Y,N,Y,M,N,N,N,ON,0,0,1,0,0,0
0.0032210324714895097,0.10744125295054598,0.10013550358508473,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
9.640527617371006e-4,0.3529788520217237,0.17586116094205165,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
2.224737142470232e-4,0.2508119998464757,0.17632472583839415,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
2.9018310553959548e-5,0.2024986086856397,0.13829320342544285,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
9.35034451183141e-5,0.21492388550922106,0.18714855471985867,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.01313884616748724,0.3624775710529851,0.1898695983717626,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.03143327884339463,0.2671299583565219,0.12390349072595909,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.010385330921589301,0.3768332965514594,0.28708107722607157,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0035434581443112827,0.6916805398299718,0.35899123889775786,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.03868785648188451,0.24937750676466638,0.1495449383650697,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0033822453079003965,0.18524870943598995,0.13841663786529737,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.00937936282238537,0.07232255944270663,0.039032712869549,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.20936222629488188,0.148288650066106,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.19932617206240766,0.1831629938063341,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.12754394634324204,0.11597077072464246,Y,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.48953095914333417,0.20717236385181284,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.005639225017652806,0.19500410197854498,0.09188459702769869,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.13542166420388033,0.10124367055622302,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.025790829569013605,0.34396409449423326,0.10359989686366804,Y,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.08749328330998483,0.09951558839825984,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.16455110921337965,0.07946160640323015,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.012490770565115477,0.1163198775643363,0.0599150771053801,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0033661240242593075,0.1044229403749832,0.08266541586434281,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0080574175638161,0.25572178030666487,0.12521463877596922,Y,N,N,Y,M,Y,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.17816619969678943,0.08183703362354142,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.0035112155770291053,0.21535927095127522,0.0872873498900062,Y,N,N,Y,M,Y,N,N,BC,0,0,0,0,1,0
0.06186703810104176,0.20453460534648527,0.2324764240219878,Y,N,N,N,F,N,N,N,ON,0,0,0,0,1,0
0.01611805938436042,0.1163198775643363,0.0599150771053801,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.29860124930434284,0.19635127795790064,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.09549933792626994,0.06637206980354723,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.006445289199707238,0.34463816231361183,0.1578287607730836,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0.13667804505939474,0.121393657115584,N,Y,N,N,F,N,N,N,BC,0,0,0,0,1,0
6.126087783613682e-5,0.15627158936076302,0.10613441736201401,N,Y,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.0016895105255860892,0.34549513999501047,0.4622153464667577,N,Y,N,N,M,N,N,N,ON,0,0,0,0,1,0
0.0020925426166133053,0.39968083728338677,0.19195701189908002,N,Y,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.21248608685639717,0.1426764975340542,N,Y,N,N,F,N,N,N,BC,0,0,0,0,1,0
2.3859499788811184e-4,0.10113596019881402,0.0662458923761404,N,Y,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.5439175574276996,0.4045604911044914,Y,Y,N,Y,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.133791067761807,0.11961071520657439,N,Y,N,Y,M,N,N,N,BC,0,0,0,0,1,0
6.416270889153278e-4,0.1272440941104224,0.11400679163717956,N,Y,N,Y,F,N,N,N,BC,0,0,0,0,1,0
3.514439833757323e-4,0.1907018221420484,0.09721696482941361,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
9.35034451183141e-5,0.2346295745456639,0.12460843852690597,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.01611805938436042,0.1982035253027308,0.11205104151237362,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.0032210324714895097,0.10036234143813928,0.08932264665382948,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0035434581443112827,0.6885710721756318,0.37300241931502115,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
4.513959419504819e-5,0.09567685044809918,0.05004855087967611,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
6.126087783613682e-5,0.2252723857682934,0.16693547944679427,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
9.35034451183141e-5,0.2289851561150665,0.10703960325428043,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
7.22233507120771e-4,0.06791473162025753,0.036073029300593036,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.06448191030762633,0.3768332965514594,0.28708107722607157,Y,Y,N,N,F,N,N,N,BC,0,0,0,0,0,1
0.029015086297231332,0.037850347348826495,0.030244180751907747,Y,N,N,N,F,N,N,N,SK,0,0,0,0,1,0
9.640527617371006e-4,0.05670145752173329,0.037214112122359186,N,N,N,N,M,N,N,N,SK,0,0,0,0,1,0
8.028399253262142e-4,0.0923502897771978,0.11479677205224843,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
3.8368655065790957e-4,0.22764841486115642,0.08463213793935803,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
3.8368655065790957e-4,0.2500701654224798,0.07841652814579528,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
2.3859499788811184e-4,0.07790280949548063,0.09297630607352304,N,N,Y,N,F,N,N,N,BC,0,0,0,0,1,0
2.9018310553959548e-5,0.10125530138747625,0.0759066945354202,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
6.126087783613682e-5,0.21248608685639717,0.1426764975340542,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
5.44899387068796e-4,0.1369563079314514,0.06092723951218709,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
4.804142525044414e-4,0.19095729624441077,0.08499146930871228,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.032239343025449056,0.5720341015947341,0.18099603363999933,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
2.8695884881137777e-4,0.07897927901130324,0.06391983893177093,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
6.126087783613682e-5,0.32932710760137407,0.15998200600165677,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.01262941360442884,0.16610854171064499,0.20949018833352534,Y,N,N,N,M,N,N,N,ON,0,0,0,0,1,0
0.018794192468781133,0.16970916732234356,0.12560688599595135,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.02172181757800283,0.09592752691473642,0.07006687403652562,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.02187658190095728,0.27254888790803894,0.14741912301201976,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.007473827096008693,0.40438911704312114,0.4595903073791851,Y,Y,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.0035434581443112827,0.24247190984282946,0.133871507491099,Y,Y,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.0032210324714895097,0.49899129708879464,0.24458945705304388,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
2.708375651702891e-4,0.37591814753689384,0.15066956326152192,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
